word_id,sentence_id,sentence,word,label
19269,1203,"Samantala , ipinakita ng datos ng DOST na sa kasalukuyan , ang MRP ay nagtagumpay sa pagtatatag ng kabuuang 37 food production facility sa 17 rehiyon at 33 probinsya sa bansa .",rehiyon,FIL
19270,1203,"Samantala , ipinakita ng datos ng DOST na sa kasalukuyan , ang MRP ay nagtagumpay sa pagtatatag ng kabuuang 37 food production facility sa 17 rehiyon at 33 probinsya sa bansa .",at,FIL
19271,1203,"Samantala , ipinakita ng datos ng DOST na sa kasalukuyan , ang MRP ay nagtagumpay sa pagtatatag ng kabuuang 37 food production facility sa 17 rehiyon at 33 probinsya sa bansa .",33,OTH
19272,1203,"Samantala , ipinakita ng datos ng DOST na sa kasalukuyan , ang MRP ay nagtagumpay sa pagtatatag ng kabuuang 37 food production facility sa 17 rehiyon at 33 probinsya sa bansa .",probinsya,FIL
19273,1203,"Samantala , ipinakita ng datos ng DOST na sa kasalukuyan , ang MRP ay nagtagumpay sa pagtatatag ng kabuuang 37 food production facility sa 17 rehiyon at 33 probinsya sa bansa .",sa,FIL
19274,1203,"Samantala , ipinakita ng datos ng DOST na sa kasalukuyan , ang MRP ay nagtagumpay sa pagtatatag ng kabuuang 37 food production facility sa 17 rehiyon at 33 probinsya sa bansa .",bansa,FIL
19275,1203,"Samantala , ipinakita ng datos ng DOST na sa kasalukuyan , ang MRP ay nagtagumpay sa pagtatatag ng kabuuang 37 food production facility sa 17 rehiyon at 33 probinsya sa bansa .",.,OTH
19276,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,I,ENG
19277,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,love,ENG
19278,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,you,ENG
19279,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,ser,ENG
19280,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,raffy,OTH
19281,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,the,FIL
19282,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,best,ENG
19283,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,ka,FIL
19284,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,sa,FIL
19285,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,amin,FIL
19286,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,mga,FIL
19287,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,ofw,OTH
19288,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,ikaw,FIL
19289,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,nag,FIL
19290,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,iisang,FIL
19291,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,senador,FIL
19292,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,ko,FIL
19293,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,sampu,FIL
19294,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,ng,FIL
19295,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,family,ENG
19296,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,ko,FIL
19297,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,sa,FIL
19298,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,iloilo,OTH
19299,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,palangga,FIL
19300,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,ka,FIL
19301,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,gid,FIL
19302,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,naman,FIL
19303,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,watching,ENG
19304,1204,I love you ser raffy the best ka sa amin mga ofw ikaw nag iisang senador ko sampu ng family ko sa iloilo palangga ka gid naman watching Bahrain,Bahrain,OTH
19305,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",Hindi,FIL
19306,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",man,FIL
19307,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",kasingnipis,FIL
19308,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",ng,FIL
19309,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",katawan,FIL
19310,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",ng,FIL
19311,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",ibang,FIL
19312,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",mga,FIL
19313,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",star,ENG
19314,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",ang,FIL
19315,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",porma,FIL
19316,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",ng,FIL
19317,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",katawan,FIL
19318,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",ni,FIL
19319,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",KC,OTH
19320,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",",",OTH
19321,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",pero,FIL
19322,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",walang,FIL
19323,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",dudang,FIL
19324,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",kakaiba,FIL
19325,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",ang,FIL
19326,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",bagyong,FIL
19327,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",hatid,FIL
19328,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",ng,FIL
19329,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",kaseksihan,FIL
19330,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",nito,FIL
19331,1205,"Hindi man kasingnipis ng katawan ng ibang mga star ang porma ng katawan ni KC , pero walang dudang kakaiba ang bagyong hatid ng kaseksihan nito .",.,OTH
19332,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",Kailangan,FIL
19333,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",mong,FIL
19334,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",maging,FIL
19335,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",ganito,FIL
19336,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",kataimtim,FIL
19337,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",tungkol,FIL
19338,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",sa,FIL
19339,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",mga,FIL
19340,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",bagay,FIL
19341,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",na,FIL
19342,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",iyong,FIL
19343,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",ginagawa,FIL
19344,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",",",OTH
19345,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",at,FIL
19346,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",masigasig,FIL
19347,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",na,FIL
19348,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",pakitunguhan,FIL
19349,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",ang,FIL
19350,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",iyong,FIL
19351,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",bawat,FIL
19352,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",salita,FIL
19353,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",at,FIL
19354,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",pagkilos,FIL
19355,1206,"Kailangan mong maging ganito kataimtim tungkol sa mga bagay na iyong ginagawa , at masigasig na pakitunguhan ang iyong bawat salita at pagkilos .",.,OTH
19356,1208,ang basura nung lalaki lol,ang,FIL
19357,1208,ang basura nung lalaki lol,basura,FIL
19358,1208,ang basura nung lalaki lol,nung,FIL
19359,1208,ang basura nung lalaki lol,lalaki,FIL
19360,1208,ang basura nung lalaki lol,lol,OTH
19361,1209,"Ngayon , napakamot ulo na sa kamalasan ang mga farmers dahil sa importation .",Ngayon,FIL
19362,1209,"Ngayon , napakamot ulo na sa kamalasan ang mga farmers dahil sa importation .",",",OTH
19363,1209,"Ngayon , napakamot ulo na sa kamalasan ang mga farmers dahil sa importation .",napakamot,FIL
19364,1209,"Ngayon , napakamot ulo na sa kamalasan ang mga farmers dahil sa importation .",ulo,FIL
19365,1209,"Ngayon , napakamot ulo na sa kamalasan ang mga farmers dahil sa importation .",na,FIL
19366,1209,"Ngayon , napakamot ulo na sa kamalasan ang mga farmers dahil sa importation .",sa,FIL
19367,1209,"Ngayon , napakamot ulo na sa kamalasan ang mga farmers dahil sa importation .",kamalasan,FIL
19368,1209,"Ngayon , napakamot ulo na sa kamalasan ang mga farmers dahil sa importation .",ang,FIL
19369,1209,"Ngayon , napakamot ulo na sa kamalasan ang mga farmers dahil sa importation .",mga,FIL
19370,1209,"Ngayon , napakamot ulo na sa kamalasan ang mga farmers dahil sa importation .",farmers,ENG
19371,1209,"Ngayon , napakamot ulo na sa kamalasan ang mga farmers dahil sa importation .",dahil,FIL
19372,1209,"Ngayon , napakamot ulo na sa kamalasan ang mga farmers dahil sa importation .",sa,FIL
19373,1209,"Ngayon , napakamot ulo na sa kamalasan ang mga farmers dahil sa importation .",importation,ENG
19374,1209,"Ngayon , napakamot ulo na sa kamalasan ang mga farmers dahil sa importation .",.,OTH
19375,1210,"Ito ay tiyak , at hindi mapag-aalinlanganan .",Ito,FIL
19376,1210,"Ito ay tiyak , at hindi mapag-aalinlanganan .",ay,FIL
19377,1210,"Ito ay tiyak , at hindi mapag-aalinlanganan .",tiyak,FIL
19378,1210,"Ito ay tiyak , at hindi mapag-aalinlanganan .",",",OTH
19379,1210,"Ito ay tiyak , at hindi mapag-aalinlanganan .",at,FIL
19380,1210,"Ito ay tiyak , at hindi mapag-aalinlanganan .",hindi,FIL
19381,1210,"Ito ay tiyak , at hindi mapag-aalinlanganan .",mapag-aalinlanganan,FIL
19382,1210,"Ito ay tiyak , at hindi mapag-aalinlanganan .",.,OTH
19383,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",Dito,FIL
19384,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",nga,FIL
19385,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",sa,FIL
19386,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",abroad,FIL
19387,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",",",OTH
19388,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",pag,FIL
19389,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",gusto,FIL
19390,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",mag,FIL
19391,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",asawa,FIL
19392,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",ng,FIL
19393,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",foreigner,ENG
19394,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",kahit,FIL
19395,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",kasal,FIL
19396,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",sa,FIL
19397,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",pinas,FIL
19398,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",",",OTH
19399,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",kukuha,FIL
19400,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",lng,FIL
19401,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",ng,FIL
19402,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",death,ENG
19403,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",certificate,ENG
19404,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",sa,FIL
19405,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",quiapo,OTH
19406,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",",",OTH
19407,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",papatayin,FIL
19408,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",yun,FIL
19409,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",pinoy,FIL
19410,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",na,FIL
19411,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",asawa,FIL
19412,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",kahit,FIL
19413,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",buhay,FIL
19414,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",pa,FIL
19415,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",.,OTH
19416,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",Tsk,OTH
19417,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",tsk,OTH
19418,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",tsk,OTH
19419,1211,"Dito nga sa abroad , pag gusto mag asawa ng foreigner kahit kasal sa pinas , kukuha lng ng death certificate sa quiapo , papatayin yun pinoy na asawa kahit buhay pa . Tsk tsk tsk .",.,OTH
19420,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",Sa,FIL
19421,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",pag,FIL
19422,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",takbo,FIL
19423,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",ng,FIL
19424,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",kanyang,FIL
19425,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",ama,FIL
19426,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",sa,FIL
19427,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",paka,FIL
19428,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",vice,ENG
19429,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",president,ENG
19430,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",",",OTH
19431,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",Hindi,FIL
19432,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",sinuportahan,CS
19433,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",ng,FIL
19434,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",Abs,OTH
19435,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",Cbn,OTH
19436,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",si,FIL
19437,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",Atienza,OTH
19438,1212,"Sa pag takbo ng kanyang ama sa paka vice president , Hindi sinuportahan ng Abs Cbn si Atienza .",.,OTH
19439,1214,Ang . bait ng Mr Kya kung ako c Mr Alagaan nlang mga anak nia .,Ang,FIL
19440,1214,Ang . bait ng Mr Kya kung ako c Mr Alagaan nlang mga anak nia .,.,OTH
19441,1214,Ang . bait ng Mr Kya kung ako c Mr Alagaan nlang mga anak nia .,bait,FIL
19442,1214,Ang . bait ng Mr Kya kung ako c Mr Alagaan nlang mga anak nia .,ng,FIL
19443,1214,Ang . bait ng Mr Kya kung ako c Mr Alagaan nlang mga anak nia .,Mr,ENG
